"id_student_panel","subject","grade","treated","school","cd_etab","chain_id","scale_linked","theta_linked"
"Y3P_4702","Arabic",2,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","arabic_chain2",TRUE,0.593429702456391
"Y3P_4706","Arabic",2,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","arabic_chain2",TRUE,0.36093857909719
"Y3P_4712","Arabic",2,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,0.0926046001137202
"Y3P_4714","Arabic",2,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,0.457567983183322
"Y3P_4736","Arabic",2,1,"ECOLE IBRAHIM ROUDANI","23361S","arabic_chain2",TRUE,0.54925048329241
"Y3P_4749","Arabic",2,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,0.149799693066063
"Y3P_4793","Arabic",2,0,"E 11 JANVIER","26108C","arabic_chain2",TRUE,-0.0281064084142274
"Y3P_4807","Arabic",2,0,"E 11 JANVIER","26108C","arabic_chain2",TRUE,-0.721627946537724
"Y3P_4847","Arabic",2,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,0.54925048329241
"Y3P_4894","Arabic",2,0,"E DRISS BENZAKRI","25969B","arabic_chain2",TRUE,0.593429702456392
"Y3P_4905","Arabic",2,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,-0.300333092630768
"Y3P_4968","Arabic",2,0,"ECOLE PRIMAIRE ERHAMNA","01621L","arabic_chain2",TRUE,-0.227844410941676
"Y3P_5035","Arabic",2,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,0.0333594790261155
"Y3P_5045","Arabic",2,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,-0.15848334220207
"Y3P_5057","Arabic",2,0,"E ERRAHMA","20901T","arabic_chain2",TRUE,-0.926013127182204
"Y3P_5060","Arabic",2,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,-0.300333092630768
"Y3P_5064","Arabic",2,0,"EL FALAH","18168X","arabic_chain2",TRUE,-0.227844410941678
"Y3P_5099","Arabic",2,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,-0.628161597881282
"Y3P_5117","Arabic",2,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,0.720101737842321
"Y3P_5149","Arabic",2,1,"ECOLE IBRAHIM ROUDANI","23361S","arabic_chain2",TRUE,0.760559117528852
"Y3P_5185","Arabic",2,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,-0.227844410941677
"Y3P_5189","Arabic",2,1,"ECOLE ABDELKRIM EL KHATIB","25823T","arabic_chain2",TRUE,0.36093857909719
"Y3P_5190","Arabic",2,1,"ECOLE ABDELKRIM EL KHATIB","25823T","arabic_chain2",TRUE,-0.455930420804698
"Y3P_5212","Arabic",2,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,0.310548288627659
"Y3P_5217","Arabic",2,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,0.310548288627659
"Y3P_5235","Arabic",2,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,-0.0919832340434841
"Y3P_5236","Arabic",2,1,"ECOLE IBRAHIM ROUDANI","23361S","arabic_chain2",TRUE,0.205098433524333
"Y3P_5243","Arabic",2,1,"ECOLE TIKNI","08099C","arabic_chain2",TRUE,0.593429702456391
"Y3P_5304","Arabic",2,0,"E DRISS BENZAKRI","25969B","arabic_chain2",TRUE,0.0333594790261146
"Y3P_5306","Arabic",2,0,"OULED SIDI ABDENNEBI","01738N","arabic_chain2",TRUE,-0.227844410941678
"Y3P_5307","Arabic",2,0,"OULED SIDI ABDENNEBI","01738N","arabic_chain2",TRUE,0.503987316660174
"Y3P_5333","Arabic",2,1,"EL MAKKI ENNACIRI","27094Z","arabic_chain2",TRUE,-0.0919832340434845
"Y3P_5338","Arabic",2,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,-0.158483342202071
"Y3P_5353","Arabic",2,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","arabic_chain2",TRUE,-0.028106408414227
"Y3P_5383","Arabic",2,1,"ECOLE EL KARIA","08207V","arabic_chain2",TRUE,-0.0281064084142277
"Y3P_5390","Arabic",2,1,"ECOLE EL KARIA","08207V","arabic_chain2",TRUE,0.636591347617442
"Y3P_5393","Arabic",2,1,"ECOLE EL KARIA","08207V","arabic_chain2",TRUE,0.149799693066062
"Y3P_5409","Arabic",2,0,"ABI BAKR ESSADDIK","01727B","arabic_chain2",TRUE,-0.0281064084142275
"Y3P_5415","Arabic",2,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,0.205098433524333
"Y3P_5432","Arabic",2,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,-0.227844410941676
"Y3P_5483","Arabic",2,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,0.549250483292408
"Y3P_5490","Arabic",2,1,"ABDERRAHMANE HJIRA","24457H","arabic_chain2",TRUE,0.636591347617442
"Y3P_5491","Arabic",2,1,"ABDERRAHMANE HJIRA","24457H","arabic_chain2",TRUE,0.549250483292408
"Y3P_5493","Arabic",2,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","arabic_chain2",TRUE,0.310548288627657
"Y3P_5511","Arabic",2,1,"AL FARABI","27200P","arabic_chain2",TRUE,0.310548288627659
"Y3P_5559","Arabic",2,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,-0.0919832340434845
"Y3P_5563","Arabic",2,0,"ECOLE PRIMAIRE  EL KODS","01788T","arabic_chain2",TRUE,0.0926046001137211
"Y3P_5641","Arabic",2,0,"ECOLE PRIMAIRE ELMARWA","27527V","arabic_chain2",TRUE,0.678796549127854
"Y3P_5659","Arabic",2,0,"E HOMMANE EL FETOUAKI","26461L","arabic_chain2",TRUE,0.149799693066063
"Y3P_5662","Arabic",2,0,"ECOLE PRIMAIRE ELMARWA","27527V","arabic_chain2",TRUE,0.31054828862766
"Y3P_5666","Arabic",2,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,0.457567983183322
"Y3P_5673","Arabic",2,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","arabic_chain2",TRUE,0.258639487400968
"Y3P_5674","Arabic",2,1,"ECOLE IBRAHIM ROUDANI","23361S","arabic_chain2",TRUE,0.72010173784232
"Y3P_5680","Arabic",2,0,"E HOMMANE EL FETOUAKI","26461L","arabic_chain2",TRUE,-0.227844410941677
"Y3P_5686","Arabic",2,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,0.409913745255845
"Y3P_5687","Arabic",2,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,0.409913745255845
"Y3P_5689","Arabic",2,0,"E ERRAHMA","20901T","arabic_chain2",TRUE,0.360938579097191
"Y3P_5701","Arabic",2,0,"E ERRAHMA","20901T","arabic_chain2",TRUE,0.457567983183321
"Y3P_5716","Arabic",2,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","arabic_chain2",TRUE,0.149799693066063
"Y3P_5729","Arabic",2,1,"ECOLE ABDELKRIM EL KHATIB","25823T","arabic_chain2",TRUE,0.593429702456392
"Y3P_5730","Arabic",2,1,"ENNAHDA","18163S","arabic_chain2",TRUE,0.409913745255845
"Y3P_5739","Arabic",2,0,"E DRISS BENZAKRI","25969B","arabic_chain2",TRUE,-0.376249190492714
"Y3P_5743","Arabic",2,1,"ABDERRAHMANE HJIRA","24457H","arabic_chain2",TRUE,0.36093857909719
"Y3P_5745","Arabic",2,0,"EL FALAH","18168X","arabic_chain2",TRUE,-0.227844410941677
"Y3P_5750","Arabic",2,0,"EL FALAH","18168X","arabic_chain2",TRUE,0.503987316660175
"Y3P_5753","Arabic",2,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,0.503987316660174
"Y3P_5760","Arabic",2,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,0.36093857909719
"Y3P_5764","Arabic",2,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,0.549250483292407
"Y3P_5765","Arabic",2,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,0.503987316660174
"Y3P_5777","Arabic",2,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","arabic_chain2",TRUE,0.409913745255846
"Y3P_5779","Arabic",2,0,"EL FALAH","18168X","arabic_chain2",TRUE,-0.300333092630768
"Y3P_5783","Arabic",2,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,0.503987316660174
"Y3P_5784","Arabic",2,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,0.310548288627659
"Y3P_5799","Arabic",2,0,"OULED SIDI ABDENNEBI","01738N","arabic_chain2",TRUE,0.59342970245639
"Y3P_5805","Arabic",2,0,"OULED SIDI ABDENNEBI","01738N","arabic_chain2",TRUE,0.593429702456391
"Y3P_5808","Arabic",2,0,"OULED SIDI ABDENNEBI","01738N","arabic_chain2",TRUE,0.636591347617442
"Y3P_5810","Arabic",2,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,-0.227844410941676
"Y3P_5813","Arabic",2,0,"ECOLE PRIMAIRE ERHAMNA","01621L","arabic_chain2",TRUE,0.310548288627657
"Y3P_5824","Arabic",2,0,"ECOLE PRIMAIRE ERHAMNA","01621L","arabic_chain2",TRUE,0.092604600113721
"Y3P_5829","Arabic",2,0,"ECOLE PRIMAIRE ERHAMNA","01621L","arabic_chain2",TRUE,0.0926046001137213
"Y3P_5839","Arabic",2,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,0.205098433524333
"Y3P_5841","Arabic",2,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,-0.539757792337164
"Y3P_5845","Arabic",2,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,-0.376249190492716
"Y3P_5847","Arabic",2,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,-0.0281064084142269
"Y3P_5865","Arabic",2,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","arabic_chain2",TRUE,0.636591347617442
"Y3P_5869","Arabic",2,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","arabic_chain2",TRUE,0.72010173784232
"Y3P_5870","Arabic",2,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","arabic_chain2",TRUE,0.636591347617443
"Y3P_5877","Arabic",2,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,-0.0919832340434844
"Y3P_5882","Arabic",2,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,0.205098433524333
"Y3P_5900","Arabic",2,1,"ENNAHDA","18163S","arabic_chain2",TRUE,0.593429702456393
"Y3P_5903","Arabic",2,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,0.205098433524333
"Y3P_5910","Arabic",2,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,0.310548288627658
"Y3P_5934","Arabic",2,1,"EL MAKKI ENNACIRI","27094Z","arabic_chain2",TRUE,0.593429702456392
"Y3P_5940","Arabic",2,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,0.593429702456391
"Y3P_5953","Arabic",2,1,"IBN BATTOUTA","08086N","arabic_chain2",TRUE,0.678796549127852
"Y3P_5954","Arabic",2,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,0.36093857909719
"Y3P_5962","Arabic",2,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,-0.376249190492715
"Y3P_5983","Arabic",2,0,"ABI BAKR ESSADDIK","01727B","arabic_chain2",TRUE,-0.0281064084142272
"Y3P_5986","Arabic",2,0,"ABI BAKR ESSADDIK","01727B","arabic_chain2",TRUE,-0.227844410941678
"Y3P_5999","Arabic",2,0,"OUM EL BANINE","26368K","arabic_chain2",TRUE,0.205098433524333
"Y3P_6003","Arabic",2,1,"IBN BATTOUTA","08086N","arabic_chain2",TRUE,0.503987316660175
"Y3P_6010","Arabic",2,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,0.593429702456392
"Y3P_6014","Arabic",2,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,0.549250483292409
"Y3P_6018","Arabic",2,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","arabic_chain2",TRUE,0.205098433524333
"Y3P_6029","Arabic",2,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","arabic_chain2",TRUE,-0.0919832340434842
"Y3P_6035","Arabic",2,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.258639487400969
"Y3P_6047","Arabic",2,1,"ECOLE MOUAD BEN JABAL","25822S","arabic_chain2",TRUE,-0.15848334220207
"Y3P_6050","Arabic",2,1,"ECOLE MOUAD BEN JABAL","25822S","arabic_chain2",TRUE,0.720101737842321
"Y3P_6054","Arabic",2,1,"ECOLE MOUAD BEN JABAL","25822S","arabic_chain2",TRUE,0.593429702456391
"Y3P_6061","Arabic",2,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,-0.0281064084142275
"Y3P_6067","Arabic",2,0,"ECOLE PRIMAIRE  EL KODS","01788T","arabic_chain2",TRUE,0.149799693066063
"Y3P_6081","Arabic",2,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","arabic_chain2",TRUE,0.205098433524334
"Y3P_6085","Arabic",2,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","arabic_chain2",TRUE,0.258639487400969
"Y3P_6092","Arabic",2,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","arabic_chain2",TRUE,0.149799693066062
"Y3P_6097","Arabic",2,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.636591347617443
"Y3P_6125","Arabic",2,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","arabic_chain2",TRUE,0.409913745255845
"Y3P_6135","Arabic",2,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","arabic_chain2",TRUE,-0.0281064084142278
"Y3P_6159","Arabic",2,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","arabic_chain2",TRUE,0.636591347617442
"Y3P_6170","Arabic",2,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,0.593429702456391
"Y3P_6173","Arabic",2,0,"ECOLE PRIMAIRE  EL KODS","01788T","arabic_chain2",TRUE,-0.376249190492714
"Y3P_6176","Arabic",2,0,"ECOLE PRIMAIRE ELMARWA","27527V","arabic_chain2",TRUE,0.36093857909719
"Y3P_6186","Arabic",2,0,"E ERRAHMA","20901T","arabic_chain2",TRUE,0.503987316660175
"Y3P_6201","Arabic",2,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","arabic_chain2",TRUE,-0.300333092630766
"Y3P_6209","Arabic",2,1,"ECOLE TIKNI","08099C","arabic_chain2",TRUE,0.503987316660175
"Y3P_6212","Arabic",2,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,0.205098433524334
"Y3P_6217","Arabic",2,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.409913745255844
"Y3P_6221","Arabic",2,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","arabic_chain2",TRUE,0.457567983183322
"Y3P_6231","Arabic",2,0,"E OUKBA BNOU NAFII","25341U","arabic_chain2",TRUE,0.54925048329241
"Y3P_6237","Arabic",2,0,"E OUKBA BNOU NAFII","25341U","arabic_chain2",TRUE,0.258639487400969
"Y3P_6240","Arabic",2,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,0.549250483292408
"Y3P_6257","Arabic",2,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,-0.158483342202072
"Y3P_6266","Arabic",2,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,-0.158483342202071
"Y3P_6279","Arabic",2,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","arabic_chain2",TRUE,0.409913745255844
"Y3P_6300","Arabic",2,1,"ECOLE ABDELKRIM EL KHATIB","25823T","arabic_chain2",TRUE,0.760559117528851
"Y3P_6314","Arabic",2,1,"ABDERRAHMANE HJIRA","24457H","arabic_chain2",TRUE,-0.15848334220207
"Y3P_6319","Arabic",2,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,0.457567983183322
"Y3P_6331","Arabic",2,1,"ABDERRAHMANE HJIRA","24457H","arabic_chain2",TRUE,0.0926046001137217
"Y3P_6337","Arabic",2,0,"OUM EL BANINE","26368K","arabic_chain2",TRUE,0.678796549127852
"Y3P_6341","Arabic",2,1,"EL MAKKI ENNACIRI","27094Z","arabic_chain2",TRUE,0.310548288627659
"Y3P_6346","Arabic",2,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,0.503987316660174
"Y3P_6361","Arabic",2,0,"E 11 JANVIER","26108C","arabic_chain2",TRUE,-0.628161597881282
"Y3P_6372","Arabic",2,0,"E 11 JANVIER","26108C","arabic_chain2",TRUE,-0.376249190492713
"Y3P_6373","Arabic",2,0,"E 11 JANVIER","26108C","arabic_chain2",TRUE,0.033359479026115
"Y3P_6384","Arabic",2,0,"OUM EL BANINE","26368K","arabic_chain2",TRUE,0.409913745255844
"Y3P_6386","Arabic",2,0,"OUM EL BANINE","26368K","arabic_chain2",TRUE,0.503987316660175
"Y3P_6389","Arabic",2,0,"ABI BAKR ESSADDIK","01727B","arabic_chain2",TRUE,-0.300333092630768
"Y3P_6408","Arabic",2,1,"ECOLE EL KARIA","08207V","arabic_chain2",TRUE,0.457567983183322
"Y3P_6429","Arabic",2,1,"AL FARABI","27200P","arabic_chain2",TRUE,0.149799693066062
"Y3P_6470","Arabic",2,0,"E OUKBA BNOU NAFII","25341U","arabic_chain2",TRUE,0.0926046001137219
"Y3P_6474","Arabic",2,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,0.360938579097191
"Y3P_6492","Arabic",2,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","arabic_chain2",TRUE,0.25863948740097
"Y3P_6497","Arabic",2,0,"ECOLE PRIMAIRE  EL KODS","01788T","arabic_chain2",TRUE,-0.227844410941675
"Y3P_6592","Arabic",2,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,0.36093857909719
"Y3P_6626","Arabic",2,0,"OUM EL BANINE","26368K","arabic_chain2",TRUE,0.205098433524333
"Y3P_6636","Arabic",2,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,0.149799693066062
"Y1_135054","Arabic",3,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,0.503987316660175
"Y3P_1105","Arabic",3,0,"EL FALAH","18168X","arabic_chain2",TRUE,-0.158483342202071
"Y3P_1280","Arabic",3,0,"ECOLE PRIMAIRE  EL KODS","01788T","arabic_chain2",TRUE,0.0926046001137202
"Y3P_1565","Arabic",3,1,"ECOLE MOUAD BEN JABAL","25822S","arabic_chain2",TRUE,0.205098433524334
"Y3P_1993","Arabic",3,0,"E HOMMANE EL FETOUAKI","26461L","arabic_chain2",TRUE,0.457567983183322
"Y3P_1994","Arabic",3,0,"E HOMMANE EL FETOUAKI","26461L","arabic_chain2",TRUE,-0.300333092630767
"Y3P_2441","Arabic",3,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","arabic_chain2",TRUE,-0.926013127182204
"Y3P_2472","Arabic",3,1,"ENNAHDA","18163S","arabic_chain2",TRUE,0.503987316660173
"Y3P_2632","Arabic",3,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,-0.820705653808083
"Y3P_2743","Arabic",3,1,"ABDERRAHMANE HJIRA","24457H","arabic_chain2",TRUE,-0.300333092630768
"Y3P_2796","Arabic",3,0,"E DRISS BENZAKRI","25969B","arabic_chain2",TRUE,0.636591347617444
"Y3P_2834","Arabic",3,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,-0.820705653808083
"Y3P_2902","Arabic",3,0,"E 11 JANVIER","26108C","arabic_chain2",TRUE,-0.158483342202072
"Y3P_2922","Arabic",3,1,"EL MAKKI ENNACIRI","27094Z","arabic_chain2",TRUE,-0.158483342202072
"Y3P_2947","Arabic",3,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,0.0926046001137206
"Y3P_2979","Arabic",3,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,-1.03824460912283
"Y3P_2990","Arabic",3,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,0.593429702456392
"Y3P_3003","Arabic",3,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,-0.455930420804697
"Y3P_3004","Arabic",3,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,-0.820705653808083
"Y3P_3028","Arabic",3,1,"ECOLE IBRAHIM ROUDANI","23361S","arabic_chain2",TRUE,0.593429702456394
"Y3P_3030","Arabic",3,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,0.0333594790261139
"Y3P_3065","Arabic",3,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","arabic_chain2",TRUE,-0.539757792337164
"Y3P_3074","Arabic",3,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.593429702456392
"Y3P_3129","Arabic",3,0,"ABI BAKR ESSADDIK","01727B","arabic_chain2",TRUE,-0.376249190492715
"Y3P_3148","Arabic",3,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,-0.300333092630766
"Y3P_3157","Arabic",3,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,-0.0919832340434867
"Y3P_3171","Arabic",3,0,"ECOLE PRIMAIRE ELMARWA","27527V","arabic_chain2",TRUE,-0.227844410941675
"Y3P_3179","Arabic",3,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.310548288627659
"Y3P_3185","Arabic",3,1,"IBN BATTOUTA","08086N","arabic_chain2",TRUE,-0.227844410941677
"Y3P_3186","Arabic",3,1,"ECOLE TIKNI","08099C","arabic_chain2",TRUE,0.0926046001137211
"Y3P_3188","Arabic",3,1,"ECOLE TIKNI","08099C","arabic_chain2",TRUE,0.25863948740097
"Y3P_3204","Arabic",3,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,0.0926046001137205
"Y3P_3205","Arabic",3,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,-0.539757792337164
"Y3P_3229","Arabic",3,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,0.503987316660175
"Y3P_3230","Arabic",3,1,"ECOLE EL KARIA","08207V","arabic_chain2",TRUE,-0.376249190492714
"Y3P_3239","Arabic",3,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","arabic_chain2",TRUE,0.678796549127853
"Y3P_3248","Arabic",3,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,0.205098433524333
"Y3P_3259","Arabic",3,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,0.593429702456392
"Y3P_3262","Arabic",3,0,"ABI BAKR ESSADDIK","01727B","arabic_chain2",TRUE,-0.628161597881283
"Y3P_3285","Arabic",3,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,-0.0919832340434854
"Y3P_3311","Arabic",3,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,0.0333594790261139
"Y3P_3312","Arabic",3,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,0.205098433524334
"Y3P_3408","Arabic",3,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,0.457567983183322
"Y3P_3418","Arabic",3,0,"OUM EL BANINE","26368K","arabic_chain2",TRUE,-0.227844410941676
"Y3P_3457","Arabic",3,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,-0.721627946537725
"Y3P_3482","Arabic",3,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,-0.820705653808083
"Y3P_3490","Arabic",3,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,-0.721627946537725
"Y3P_3521","Arabic",3,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,-0.227844410941678
"Y3P_3571","Arabic",3,0,"ECOLE PRIMAIRE  EL KODS","01788T","arabic_chain2",TRUE,0.0333594790261134
"Y3P_3637","Arabic",3,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,-0.376249190492714
"Y3P_3702","Arabic",3,1,"ECOLE MOUAD BEN JABAL","25822S","arabic_chain2",TRUE,0.36093857909719
"Y3P_3714","Arabic",3,1,"ECOLE TIKNI","08099C","arabic_chain2",TRUE,-0.539757792337164
"Y3P_3733","Arabic",3,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,0.409913745255844
"Y3P_3745","Arabic",3,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,-0.227844410941677
"Y3P_3801","Arabic",3,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,0.36093857909719
"Y3P_3804","Arabic",3,1,"IBN BATTOUTA","08086N","arabic_chain2",TRUE,0.636591347617442
"Y3P_3815","Arabic",3,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,-0.091983234043486
"Y3P_3846","Arabic",3,0,"E OUKBA BNOU NAFII","25341U","arabic_chain2",TRUE,-0.721627946537725
"Y3P_3878","Arabic",3,0,"E DRISS BENZAKRI","25969B","arabic_chain2",TRUE,-0.628161597881283
"Y3P_3885","Arabic",3,1,"ECOLE ABDELKRIM EL KHATIB","25823T","arabic_chain2",TRUE,0.033359479026113
"Y3P_3906","Arabic",3,0,"OULED SIDI ABDENNEBI","01738N","arabic_chain2",TRUE,0.149799693066062
"Y3P_3942","Arabic",3,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","arabic_chain2",TRUE,0.258639487400969
"Y3P_3949","Arabic",3,1,"ECOLE IBRAHIM ROUDANI","23361S","arabic_chain2",TRUE,-0.0919832340434866
"Y3P_3980","Arabic",3,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,0.149799693066064
"Y3P_4013","Arabic",3,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.0333594790261139
"Y3P_4018","Arabic",3,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,-0.028106408414229
"Y3P_4021","Arabic",3,1,"ECOLE ABDELKRIM EL KHATIB","25823T","arabic_chain2",TRUE,-0.376249190492715
